visit_id,user_id,visit_start_time,page_view,cart_add,purchase,campaign_name,impression,click,cart_products
b1290c,30,2020-02-28 11:14:33.822184,7,4,0,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Black Truffle,Abalone,Lobster"
cd512e,30,2020-02-02 01:58:02.614488,5,2,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Black Truffle"
d311fa,30,2020-02-02 01:48:33.307668,9,6,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Tuna,Russian Caviar,Lobster,Crab,Oyster"
f573dd,30,2020-02-16 02:30:59.394788,7,3,1,Half Off - Treat Your Shellf(ish),1,0,"Russian Caviar,Lobster,Crab"
0da47b,31,2020-02-13 18:24:00.203108,8,5,1,Half Off - Treat Your Shellf(ish),1,1,"Tuna,Black Truffle,Abalone,Crab,Oyster"
117745,31,2020-04-11 20:42:27.579706,7,1,1,,1,0,Black Truffle
198e9a,31,2020-03-13 00:43:17.947702,11,3,1,Half Off - Treat Your Shellf(ish),0,0,"Russian Caviar,Abalone,Lobster"
22b338,31,2020-02-21 19:39:11.524297,11,4,1,Half Off - Treat Your Shellf(ish),1,1,"Russian Caviar,Black Truffle,Abalone,Oyster"
53e21a,31,2020-03-13 20:40:15.47522,10,8,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Russian Caviar,Black Truffle,Abalone,Lobster,Oyster"
64a8c3,31,2020-04-11 03:37:03.118062,8,3,0,,0,0,"Black Truffle,Abalone,Crab"
69cffb,31,2020-04-06 19:30:35.771083,7,3,1,,0,0,"Russian Caviar,Crab,Oyster"
8a05ef,31,2020-02-20 03:14:09.792955,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
9b413e,31,2020-04-06 13:25:18.83422,1,0,0,,0,0,
9d759c,31,2020-02-21 04:56:44.912903,6,1,1,Half Off - Treat Your Shellf(ish),0,0,Abalone
c0a9e2,31,2020-02-20 05:34:57.822678,8,3,0,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Russian Caviar,Oyster"
d193fc,31,2020-02-13 18:55:15.518477,7,2,0,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Abalone"
2e9ea5,32,2020-02-19 16:05:57.811356,9,2,1,Half Off - Treat Your Shellf(ish),0,0,"Russian Caviar,Lobster"
4c98cd,32,2020-02-17 22:10:30.714261,5,2,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Oyster"
c2aad0,32,2020-02-17 03:45:19.021681,9,6,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Tuna,Russian Caviar,Abalone,Lobster,Oyster"
e472ec,32,2020-02-19 08:46:14.352464,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
381bd8,33,2020-02-19 10:15:37.033353,11,7,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Black Truffle,Abalone,Lobster,Crab"
594d63,33,2020-03-28 11:15:05.585017,6,3,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Tuna,Abalone"
646c0c,33,2020-03-28 14:30:24.743262,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
8d7256,33,2020-02-03 13:03:51.809355,5,2,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Abalone"
95046d,33,2020-03-13 18:30:35.006808,8,4,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Abalone,Lobster,Oyster"
a32672,33,2020-02-19 21:23:31.106271,6,0,0,Half Off - Treat Your Shellf(ish),0,0,
d4473e,33,2020-02-03 19:07:16.634273,7,5,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Abalone,Crab"
d5acab,33,2020-03-13 21:10:12.821166,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
35cb7e,34,2020-04-13 02:22:47.798256,8,5,1,,1,1,"Salmon,Russian Caviar,Black Truffle,Lobster,Oyster"
5bae94,34,2020-03-22 14:27:07.428702,8,6,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Russian Caviar,Black Truffle,Abalone,Crab"
6a4075,34,2020-02-24 17:29:04.017933,8,3,1,Half Off - Treat Your Shellf(ish),1,0,"Russian Caviar,Abalone,Crab"
75c363,34,2020-05-04 01:07:25.291294,10,8,1,,1,1,"Salmon,Kingfish,Tuna,Russian Caviar,Black Truffle,Abalone,Crab,Oyster"
82dccf,34,2020-05-04 12:51:43.015472,9,3,0,,0,0,"Kingfish,Russian Caviar,Black Truffle"
8737ab,34,2020-03-22 07:39:27.54532,8,4,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Kingfish,Black Truffle,Crab"
97cca6,34,2020-02-24 07:32:36.869984,9,4,1,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Abalone,Lobster,Crab"
dc2a4a,34,2020-04-13 05:46:59.196369,9,4,1,,0,0,"Russian Caviar,Black Truffle,Abalone,Oyster"
3b1710,35,2020-01-22 14:12:15.486854,1,0,0,25% Off - Living The Lux Life,0,0,
473c9f,35,2020-03-04 08:23:36.854497,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
504f3c,35,2020-02-22 23:29:05.271753,9,6,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Russian Caviar,Abalone,Lobster,Crab,Oyster"
613db3,35,2020-01-27 22:58:00.64093,1,0,0,25% Off - Living The Lux Life,0,0,
6baa37,35,2020-01-22 01:11:06.752753,7,3,1,25% Off - Living The Lux Life,0,0,"Salmon,Lobster,Crab"
6decee,35,2020-01-27 18:13:13.778429,4,1,1,25% Off - Living The Lux Life,0,0,Russian Caviar
866ff6,35,2020-02-22 18:38:57.720254,4,1,0,Half Off - Treat Your Shellf(ish),0,0,Tuna
bb74c2,35,2020-03-22 07:02:11.296721,9,3,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Black Truffle,Crab"
c91b3c,35,2020-03-22 05:50:03.675137,7,1,1,Half Off - Treat Your Shellf(ish),0,0,Lobster
cddf36,35,2020-03-04 10:46:11.295263,7,2,0,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Oyster"
0990d9,36,2020-03-05 20:27:47.67571,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
2626e0,36,2020-03-05 04:07:06.031964,11,1,0,Half Off - Treat Your Shellf(ish),0,0,Lobster
59ef6f,36,2020-02-28 08:25:00.924917,10,8,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Tuna,Russian Caviar,Black Truffle,Abalone,Lobster,Crab,Oyster"
64fca2,36,2020-02-14 18:11:50.196165,6,1,1,Half Off - Treat Your Shellf(ish),0,0,Abalone
6653e4,36,2020-02-14 07:42:16.908597,6,1,1,Half Off - Treat Your Shellf(ish),1,0,Lobster
a36da8,36,2020-03-04 01:21:18.014675,5,2,0,Half Off - Treat Your Shellf(ish),0,0,"Abalone,Lobster"
bfdf81,36,2020-03-04 14:29:08.652354,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
c6d336,36,2020-02-28 00:17:19.286085,6,3,0,Half Off - Treat Your Shellf(ish),0,0,"Lobster,Crab,Oyster"
21a09d,37,2020-02-03 22:20:35.076596,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
2bb5be,37,2020-03-22 00:21:44.313772,10,1,1,Half Off - Treat Your Shellf(ish),0,0,Oyster
8395ce,37,2020-03-22 21:18:46.920963,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
85afea,37,2020-03-03 22:10:22.646561,6,3,0,Half Off - Treat Your Shellf(ish),0,0,"Abalone,Lobster,Oyster"
ac98c1,37,2020-03-23 10:20:55.620551,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
d214e6,37,2020-02-03 01:16:43.226923,6,2,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Russian Caviar"
e4e256,37,2020-03-03 18:44:24.172284,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
f6d227,37,2020-03-23 19:06:52.832355,10,4,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Russian Caviar,Black Truffle,Lobster"
24f0ed,38,2020-01-30 12:50:36.434236,10,7,1,,1,1,"Kingfish,Tuna,Russian Caviar,Abalone,Lobster,Crab,Oyster"
2e2384,38,2020-01-30 00:22:12.264076,5,3,0,,0,0,"Russian Caviar,Black Truffle,Crab"
32b052,38,2020-02-05 14:31:32.566679,7,3,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Russian Caviar,Crab"
46fb5e,38,2020-02-28 01:32:12.540229,10,7,0,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Russian Caviar,Abalone,Crab,Oyster"
97cf44,38,2020-01-28 22:19:32.217359,9,4,1,25% Off - Living The Lux Life,0,0,"Salmon,Black Truffle,Abalone,Lobster"
a00d95,38,2020-02-28 10:17:30.456067,7,1,1,Half Off - Treat Your Shellf(ish),0,0,Salmon
a47e94,38,2020-01-28 03:40:49.267366,9,7,1,25% Off - Living The Lux Life,1,1,"Salmon,Kingfish,Tuna,Black Truffle,Lobster,Crab,Oyster"
a8fbad,38,2020-02-05 01:42:51.343451,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
032690,39,2020-02-02 21:12:13.411359,9,4,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Kingfish,Tuna,Abalone"
16d4b9,39,2020-02-29 08:46:40.897529,5,2,1,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Black Truffle"
264227,39,2020-01-26 11:30:27.271442,6,1,1,25% Off - Living The Lux Life,0,0,Black Truffle
613ce1,39,2020-03-21 03:02:10.614318,7,3,1,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Black Truffle,Crab"
86518c,39,2020-03-21 07:00:29.732686,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
9329b7,39,2020-02-29 09:13:45.088866,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
973d53,39,2020-01-13 09:49:25.457703,1,0,0,BOGOF - Fishing For Compliments,0,0,
cf26da,39,2020-01-26 16:56:45.109961,10,7,1,25% Off - Living The Lux Life,1,1,"Salmon,Kingfish,Tuna,Russian Caviar,Black Truffle,Crab,Oyster"
eb170c,39,2020-02-02 23:53:58.826641,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
f0e648,39,2020-01-13 00:50:34.778623,5,1,1,BOGOF - Fishing For Compliments,0,0,Abalone
0ffeaa,40,2020-02-07 17:17:36.00606,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
8250a8,40,2020-02-11 22:18:44.247777,8,5,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Russian Caviar,Abalone,Lobster,Crab"
8bfb23,40,2020-02-07 22:04:21.304721,10,5,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Russian Caviar,Abalone,Lobster,Crab"
9b7fb3,40,2020-02-13 02:28:03.575613,9,5,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Tuna,Russian Caviar,Black Truffle,Abalone"
a2ccd2,40,2020-02-21 08:28:35.42817,4,0,0,Half Off - Treat Your Shellf(ish),0,0,
b66516,40,2020-02-13 15:14:53.821306,8,4,0,Half Off - Treat Your Shellf(ish),0,0,"Russian Caviar,Black Truffle,Abalone,Crab"
d16e04,40,2020-02-11 17:09:48.919076,8,5,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Kingfish,Tuna,Abalone,Oyster"
e40ce5,40,2020-02-21 23:11:37.564791,9,5,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Russian Caviar,Black Truffle,Abalone,Oyster"
39a9cf,41,2020-03-11 17:23:42.399783,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
3b2e4c,41,2020-03-26 00:11:40.962732,11,8,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Russian Caviar,Abalone,Lobster,Crab,Oyster"
3c3d44,41,2020-01-09 15:44:01.418944,1,0,0,BOGOF - Fishing For Compliments,0,0,
6c312a,41,2020-02-05 15:46:17.895832,8,2,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Abalone"
d9cdb1,186,2020-04-28 21:09:55.442983,1,0,0,,0,0,
a7ddff,41,2020-03-11 13:13:48.823725,6,1,1,Half Off - Treat Your Shellf(ish),0,0,Kingfish
aa6d31,41,2020-01-09 22:00:46.05229,7,2,0,BOGOF - Fishing For Compliments,0,0,"Kingfish,Russian Caviar"
b213ef,41,2020-02-24 11:48:39.959118,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
d04ff5,41,2020-03-26 22:31:09.611847,7,3,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Tuna,Abalone"
e09d2b,41,2020-02-05 05:03:19.943805,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
feb47c,41,2020-02-24 03:55:07.999223,10,4,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Russian Caviar,Lobster,Crab"
266b08,42,2020-04-21 13:28:39.394179,6,0,0,,0,0,
44d3d2,42,2020-04-21 11:23:01.778656,1,0,0,,0,0,
5d5b6e,42,2020-03-25 06:46:11.41973,7,2,1,Half Off - Treat Your Shellf(ish),0,0,"Black Truffle,Crab"
89ab18,42,2020-03-25 21:23:03.434286,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
a170ba,42,2020-04-07 05:20:20.649163,7,3,1,,0,0,"Tuna,Russian Caviar,Abalone"
b39532,42,2020-02-29 03:01:08.835025,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
ccd15e,42,2020-03-18 18:38:58.610403,9,7,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Russian Caviar,Black Truffle,Lobster,Crab"
cec96d,42,2020-03-18 17:52:37.337053,4,1,0,Half Off - Treat Your Shellf(ish),0,0,Russian Caviar
d54641,42,2020-02-29 01:13:14.009298,7,1,1,Half Off - Treat Your Shellf(ish),0,0,Tuna
f2673b,42,2020-04-07 08:13:52.43431,1,0,0,,0,0,
11b4e8,43,2020-03-18 05:40:28.615299,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
2b86cf,43,2020-04-08 10:13:10.653174,5,1,1,,0,0,Russian Caviar
38ee17,43,2020-03-18 10:10:17.061663,6,1,1,Half Off - Treat Your Shellf(ish),0,0,Crab
3b369f,43,2020-03-07 05:50:33.020806,9,3,1,Half Off - Treat Your Shellf(ish),0,0,"Russian Caviar,Black Truffle,Abalone"
4e0135,43,2020-02-22 02:03:38.065677,9,6,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Russian Caviar,Black Truffle,Abalone,Lobster,Oyster"
83dfac,43,2020-02-22 18:13:32.995409,8,5,0,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Black Truffle,Abalone"
a671f2,43,2020-04-08 11:29:38.581907,8,2,1,,1,0,"Kingfish,Crab"
ee15ed,43,2020-02-22 22:07:38.574022,8,4,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Black Truffle,Crab,Oyster"
f60bb1,43,2020-02-22 07:55:11.898834,6,1,1,Half Off - Treat Your Shellf(ish),0,0,Abalone
ff170e,43,2020-03-07 06:05:29.744494,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
064fcd,44,2020-02-02 15:10:24.346231,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
18e348,44,2020-02-08 00:47:13.857682,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
3b9fd2,44,2020-02-09 12:46:52.019921,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
4fc3af,44,2020-02-09 11:41:55.032408,7,2,1,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Lobster"
5bea27,44,2020-02-08 21:23:53.496518,10,2,0,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Crab"
65389e,44,2020-02-22 19:03:17.810585,6,3,1,Half Off - Treat Your Shellf(ish),1,0,"Russian Caviar,Abalone,Crab"
66a47b,44,2020-02-22 05:30:20.483802,5,0,0,Half Off - Treat Your Shellf(ish),0,0,
7c10b0,44,2020-01-08 05:03:49.085176,1,0,0,BOGOF - Fishing For Compliments,0,0,
8d4362,44,2020-02-02 01:37:44.536613,6,2,1,Half Off - Treat Your Shellf(ish),0,0,"Russian Caviar,Lobster"
9dc657,44,2020-02-22 18:58:33.188887,8,3,1,Half Off - Treat Your Shellf(ish),1,0,"Black Truffle,Crab,Oyster"
cfbc1c,44,2020-01-08 04:53:20.97567,6,1,1,BOGOF - Fishing For Compliments,0,0,Oyster
f422cd,44,2020-02-22 19:01:17.211897,7,3,0,Half Off - Treat Your Shellf(ish),0,0,"Black Truffle,Abalone,Oyster"
1a8d19,45,2020-03-15 22:26:30.309453,7,1,0,Half Off - Treat Your Shellf(ish),0,0,Lobster
1f57a5,45,2020-04-03 01:05:00.070184,8,1,1,,0,0,Crab
65e07d,45,2020-02-15 08:50:14.160083,7,1,1,Half Off - Treat Your Shellf(ish),0,0,Russian Caviar
9c656e,45,2020-04-03 12:07:42.185314,1,0,0,,0,0,
ae2479,45,2020-02-15 22:41:18.313706,8,1,1,Half Off - Treat Your Shellf(ish),1,0,Lobster
bd6a32,45,2020-02-09 10:16:01.359066,7,3,1,Half Off - Treat Your Shellf(ish),1,1,"Abalone,Crab,Oyster"
c34613,45,2020-03-15 21:49:32.232694,9,6,0,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Abalone,Lobster,Crab"
cf849f,45,2020-02-09 11:31:50.231946,7,2,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Kingfish"
2a429e,46,2020-02-09 00:51:10.042363,7,4,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Abalone,Lobster,Crab"
6ca839,46,2020-02-09 06:04:10.196555,6,1,1,Half Off - Treat Your Shellf(ish),0,0,Tuna
74005f,46,2020-02-17 02:25:20.51283,7,4,0,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Russian Caviar,Abalone,Lobster"
880114,46,2020-02-17 02:51:16.213426,7,3,0,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Russian Caviar"
d400f3,46,2020-01-25 09:46:17.651499,6,2,1,25% Off - Living The Lux Life,0,0,"Tuna,Russian Caviar"
e451a8,46,2020-01-25 20:52:52.849131,9,6,1,25% Off - Living The Lux Life,1,1,"Salmon,Kingfish,Black Truffle,Abalone,Crab,Oyster"
2b86b9,47,2020-02-20 02:14:52.946425,9,6,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Black Truffle,Lobster,Crab"
49fd8a,47,2020-03-13 16:30:49.192638,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
a59fa0,47,2020-02-20 21:57:34.902999,5,1,0,Half Off - Treat Your Shellf(ish),0,0,Salmon
d7c910,47,2020-03-13 12:58:54.825315,7,4,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Kingfish,Black Truffle,Oyster"
294ca6,48,2020-03-11 10:15:26.933573,9,2,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Oyster"
29e54b,48,2020-02-25 08:25:36.885762,6,1,1,Half Off - Treat Your Shellf(ish),0,0,Black Truffle
3e7fc5,48,2020-02-21 09:17:54.504507,8,2,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Abalone"
3f6b20,48,2020-04-09 04:06:28.024081,11,5,1,,0,0,"Kingfish,Russian Caviar,Black Truffle,Abalone,Lobster"
464cf5,48,2020-04-09 11:00:01.06591,8,5,1,,1,1,"Tuna,Black Truffle,Abalone,Lobster,Crab"
7ccae2,48,2020-03-11 11:11:02.724167,11,8,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Russian Caviar,Black Truffle,Abalone,Lobster,Oyster"
a52659,48,2020-02-25 14:23:14.148001,8,6,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Russian Caviar,Black Truffle,Lobster,Crab"
d2908f,48,2020-02-21 11:21:37.110047,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
07cb4e,49,2020-01-16 14:35:10.616927,6,0,0,25% Off - Living The Lux Life,0,0,
79d833,49,2020-02-08 12:39:53.395672,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
7da3f2,49,2020-01-07 15:42:26.148579,7,3,0,BOGOF - Fishing For Compliments,0,0,"Salmon,Kingfish,Crab"
c09cfd,49,2020-02-23 01:33:12.212745,7,5,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Russian Caviar,Abalone,Lobster,Crab"
cc8ca7,49,2020-01-16 17:47:08.748399,1,0,0,25% Off - Living The Lux Life,0,0,
eeb455,49,2020-02-23 18:02:06.370409,9,3,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Lobster,Oyster"
efc05d,49,2020-02-08 17:45:41.211928,8,4,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Russian Caviar,Black Truffle,Crab"
fd16c5,49,2020-01-07 18:47:14.125167,9,5,1,BOGOF - Fishing For Compliments,1,1,"Salmon,Tuna,Russian Caviar,Black Truffle,Crab"
00b161,50,2020-03-15 00:33:26.392136,11,6,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Tuna,Abalone,Lobster,Crab,Oyster"
14252c,50,2020-02-26 01:22:01.763268,8,3,1,Half Off - Treat Your Shellf(ish),0,0,"Black Truffle,Crab,Oyster"
15999c,50,2020-03-15 14:00:02.861297,7,2,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Lobster"
3eb612,50,2020-02-26 10:02:08.371349,7,5,1,Half Off - Treat Your Shellf(ish),1,1,"Russian Caviar,Black Truffle,Abalone,Crab,Oyster"
6e63b4,50,2020-02-17 00:33:03.934738,5,2,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Russian Caviar"
9fc7bd,50,2020-02-17 18:54:01.723456,9,6,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Black Truffle,Abalone,Lobster,Crab,Oyster"
d337c9,50,2020-02-13 12:31:31.741437,8,1,1,Half Off - Treat Your Shellf(ish),0,0,Crab
fd7150,50,2020-02-13 04:54:05.844832,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
8bfae4,51,2020-01-23 04:22:01.116543,6,3,0,25% Off - Living The Lux Life,0,0,"Kingfish,Russian Caviar,Oyster"
ca5d19,51,2020-01-04 01:48:29.108477,1,0,0,BOGOF - Fishing For Compliments,0,0,
e260ba,51,2020-01-23 20:39:50.742242,1,0,0,25% Off - Living The Lux Life,0,0,
fcc0cb,51,2020-01-04 01:39:03.939575,9,4,1,BOGOF - Fishing For Compliments,0,0,"Tuna,Abalone,Crab,Oyster"
19f871,52,2020-03-01 20:06:09.393553,10,2,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Russian Caviar"
388eb1,52,2020-02-28 00:06:18.865639,11,6,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Tuna,Russian Caviar,Black Truffle,Abalone,Lobster"
443bf8,52,2020-02-19 12:14:11.910049,8,7,0,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Russian Caviar,Black Truffle,Abalone,Lobster"
4849a3,52,2020-03-01 01:07:41.810432,11,8,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Russian Caviar,Black Truffle,Abalone,Lobster,Oyster"
54b6db,52,2020-02-28 04:32:22.677227,7,0,0,Half Off - Treat Your Shellf(ish),0,0,
85fdaf,52,2020-02-19 23:50:49.961437,5,2,0,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Crab"
93ea13,52,2020-02-26 18:38:05.287777,4,1,0,Half Off - Treat Your Shellf(ish),0,0,Kingfish
bd7f3b,52,2020-02-26 12:31:34.082804,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
21f528,53,2020-02-13 00:30:08.124328,5,1,1,Half Off - Treat Your Shellf(ish),1,0,Lobster
431c8d,53,2020-03-01 16:06:21.954814,4,0,0,Half Off - Treat Your Shellf(ish),0,0,
667f74,53,2020-03-20 15:26:52.253604,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
899e7e,53,2020-03-20 15:33:01.880941,7,2,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Oyster"
9f4c50,53,2020-02-06 19:21:26.471143,10,4,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Black Truffle,Abalone,Oyster"
c084c4,53,2020-02-13 18:27:59.274892,9,4,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Kingfish,Tuna,Crab"
e5cb45,53,2020-03-01 10:19:02.735887,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
e76519,53,2020-02-06 17:13:11.51211,9,6,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Tuna,Russian Caviar,Black Truffle,Crab,Oyster"
443fc8,54,2020-02-25 14:31:14.556903,6,4,0,Half Off - Treat Your Shellf(ish),1,0,"Kingfish,Russian Caviar,Abalone,Lobster"
55317e,54,2020-03-10 23:35:18.804107,6,3,0,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Tuna,Lobster"
59b11b,54,2020-03-02 14:09:15.861923,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
6e37b1,54,2020-03-10 13:01:12.33404,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
a4308c,54,2020-01-30 07:09:59.514943,5,2,1,,0,0,"Black Truffle,Crab"
b6852e,54,2020-03-02 10:08:35.097149,8,2,0,Half Off - Treat Your Shellf(ish),0,0,"Black Truffle,Oyster"
c3be48,54,2020-01-30 10:57:14.994756,1,0,0,,0,0,
c56b3a,54,2020-02-25 09:48:44.11128,7,3,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Russian Caviar,Abalone"
058f19,55,2020-02-27 04:12:14.66365,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
0864cc,55,2020-02-23 14:49:20.551119,9,2,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Kingfish"
168168,55,2020-01-26 11:34:43.283952,9,6,1,25% Off - Living The Lux Life,0,0,"Salmon,Tuna,Russian Caviar,Black Truffle,Abalone,Lobster"
67d5b9,55,2020-01-26 05:57:59.877399,1,0,0,25% Off - Living The Lux Life,0,0,
8060f0,55,2020-02-27 02:24:29.21513,4,2,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Black Truffle"
a6fcef,55,2020-02-18 22:42:37.740334,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
c76f15,55,2020-02-18 16:45:59.248369,6,3,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Russian Caviar,Lobster"
cb2f51,55,2020-02-23 05:21:16.35559,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
1bde9c,56,2020-03-18 09:14:34.554995,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
1d3098,56,2020-04-13 16:06:34.223222,1,0,0,,0,0,
357c03,56,2020-05-03 21:03:30.917148,8,4,1,,0,0,"Salmon,Kingfish,Tuna,Abalone"
417785,56,2020-03-18 06:43:42.809188,4,2,0,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Lobster"
424d9e,56,2020-05-16 13:25:12.78925,9,5,1,,1,1,"Salmon,Tuna,Black Truffle,Abalone,Crab"
60f5cb,56,2020-05-03 23:17:54.838898,1,0,0,,0,0,
6a6148,56,2020-03-18 06:15:38.768663,6,1,0,Half Off - Treat Your Shellf(ish),0,0,Russian Caviar
b49e09,56,2020-04-13 09:44:23.507764,5,2,0,,0,0,"Abalone,Oyster"
de3316,56,2020-05-16 09:20:10.772888,6,2,1,,0,0,"Tuna,Abalone"
e341c7,56,2020-03-18 00:13:54.376617,6,2,1,Half Off - Treat Your Shellf(ish),1,0,"Salmon,Crab"
f09994,56,2020-02-24 04:09:19.89194,8,1,1,Half Off - Treat Your Shellf(ish),0,0,Russian Caviar
